VU- Nr.,Versicherungsunternehmen,Kategorie,value,Tabelle,year
176,WÜSTENROT Vers. AG,Eigenkapital!Grundkapital bzw. Dotationskapital,1e+06,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
101,MUKI V.a.G.,Eigenkapital!Partizipationskapital,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
116,UNIQA Österreich Vers. AG,Eigenkapital!Partizipationskapital,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
126,DONAU Versicherung AG VIG,Eigenkapital!Partizipationskapital,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
128,GENERALI Versicherung AG,Eigenkapital!Partizipationskapital,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
131,EUROPÄISCHE Vers. AG,Eigenkapital!Partizipationskapital,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
145,MERKUR Versicherung AG,Eigenkapital!Partizipationskapital,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
171,Allianz Versicherung AG,Eigenkapital!Partizipationskapital,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
173,WIENER STÄDTISCHE Vers. AG,Eigenkapital!Partizipationskapital,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
176,WÜSTENROT Vers. AG,Eigenkapital!Partizipationskapital,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
101,MUKI V.a.G.,Eigenkapital!Kapitalrücklagen,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
116,UNIQA Österreich Vers. AG,Eigenkapital!Kapitalrücklagen,28423000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
126,DONAU Versicherung AG VIG,Eigenkapital!Kapitalrücklagen,3e+06,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
128,GENERALI Versicherung AG,Eigenkapital!Kapitalrücklagen,4962000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
131,EUROPÄISCHE Vers. AG,Eigenkapital!Kapitalrücklagen,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
145,MERKUR Versicherung AG,Eigenkapital!Kapitalrücklagen,1113000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
171,Allianz Versicherung AG,Eigenkapital!Kapitalrücklagen,145000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
173,WIENER STÄDTISCHE Vers. AG,Eigenkapital!Kapitalrücklagen,28725000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
176,WÜSTENROT Vers. AG,Eigenkapital!Kapitalrücklagen,955000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
101,MUKI V.a.G.,Eigenkapital!Gewinnrücklagen,14328000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
116,UNIQA Österreich Vers. AG,Eigenkapital!Gewinnrücklagen,5073000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
126,DONAU Versicherung AG VIG,Eigenkapital!Gewinnrücklagen,1967000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
128,GENERALI Versicherung AG,Eigenkapital!Gewinnrücklagen,6e+06,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
131,EUROPÄISCHE Vers. AG,Eigenkapital!Gewinnrücklagen,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
145,MERKUR Versicherung AG,Eigenkapital!Gewinnrücklagen,47983000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
171,Allianz Versicherung AG,Eigenkapital!Gewinnrücklagen,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
173,WIENER STÄDTISCHE Vers. AG,Eigenkapital!Gewinnrücklagen,42671000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
176,WÜSTENROT Vers. AG,Eigenkapital!Gewinnrücklagen,9396000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
101,MUKI V.a.G.,Eigenkapital!Risikorücklage,628000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
116,UNIQA Österreich Vers. AG,Eigenkapital!Risikorücklage,40512000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
126,DONAU Versicherung AG VIG,Eigenkapital!Risikorücklage,309000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
128,GENERALI Versicherung AG,Eigenkapital!Risikorücklage,11460000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
131,EUROPÄISCHE Vers. AG,Eigenkapital!Risikorücklage,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
145,MERKUR Versicherung AG,Eigenkapital!Risikorücklage,14890000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
171,Allianz Versicherung AG,Eigenkapital!Risikorücklage,2949000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
173,WIENER STÄDTISCHE Vers. AG,Eigenkapital!Risikorücklage,15086000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
176,WÜSTENROT Vers. AG,Eigenkapital!Risikorücklage,240000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
101,MUKI V.a.G.,Eigenkapital!Bilanzgewinn bzw.-verlust,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
116,UNIQA Österreich Vers. AG,Eigenkapital!Bilanzgewinn bzw.-verlust,106326000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
126,DONAU Versicherung AG VIG,Eigenkapital!Bilanzgewinn bzw.-verlust,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
128,GENERALI Versicherung AG,Eigenkapital!Bilanzgewinn bzw.-verlust,13332000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
131,EUROPÄISCHE Vers. AG,Eigenkapital!Bilanzgewinn bzw.-verlust,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
145,MERKUR Versicherung AG,Eigenkapital!Bilanzgewinn bzw.-verlust,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
171,Allianz Versicherung AG,Eigenkapital!Bilanzgewinn bzw.-verlust,1494000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
173,WIENER STÄDTISCHE Vers. AG,Eigenkapital!Bilanzgewinn bzw.-verlust,18016000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
176,WÜSTENROT Vers. AG,Eigenkapital!Bilanzgewinn bzw.-verlust,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
101,MUKI V.a.G.,Unversteuerte Rücklagen; entfällt mit 01.01.2016 aufgrund RÄG 2014,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
116,UNIQA Österreich Vers. AG,Unversteuerte Rücklagen; entfällt mit 01.01.2016 aufgrund RÄG 2014,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
126,DONAU Versicherung AG VIG,Unversteuerte Rücklagen; entfällt mit 01.01.2016 aufgrund RÄG 2014,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
128,GENERALI Versicherung AG,Unversteuerte Rücklagen; entfällt mit 01.01.2016 aufgrund RÄG 2014,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
131,EUROPÄISCHE Vers. AG,Unversteuerte Rücklagen; entfällt mit 01.01.2016 aufgrund RÄG 2014,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
145,MERKUR Versicherung AG,Unversteuerte Rücklagen; entfällt mit 01.01.2016 aufgrund RÄG 2014,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
171,Allianz Versicherung AG,Unversteuerte Rücklagen; entfällt mit 01.01.2016 aufgrund RÄG 2014,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
173,WIENER STÄDTISCHE Vers. AG,Unversteuerte Rücklagen; entfällt mit 01.01.2016 aufgrund RÄG 2014,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
176,WÜSTENROT Vers. AG,Unversteuerte Rücklagen; entfällt mit 01.01.2016 aufgrund RÄG 2014,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
101,MUKI V.a.G.,Nachrangige Verbindlichkeiten,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
116,UNIQA Österreich Vers. AG,Nachrangige Verbindlichkeiten,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
126,DONAU Versicherung AG VIG,Nachrangige Verbindlichkeiten,1500000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
128,GENERALI Versicherung AG,Nachrangige Verbindlichkeiten,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
131,EUROPÄISCHE Vers. AG,Nachrangige Verbindlichkeiten,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
145,MERKUR Versicherung AG,Nachrangige Verbindlichkeiten,5500000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
171,Allianz Versicherung AG,Nachrangige Verbindlichkeiten,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
173,WIENER STÄDTISCHE Vers. AG,Nachrangige Verbindlichkeiten,1e+07,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
176,WÜSTENROT Vers. AG,Nachrangige Verbindlichkeiten,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
101,MUKI V.a.G.,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,615000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
116,UNIQA Österreich Vers. AG,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,174000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
126,DONAU Versicherung AG VIG,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,275000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
128,GENERALI Versicherung AG,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,3542000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
131,EUROPÄISCHE Vers. AG,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
145,MERKUR Versicherung AG,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
171,Allianz Versicherung AG,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,2836000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
173,WIENER STÄDTISCHE Vers. AG,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,3190000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
176,WÜSTENROT Vers. AG,Versicherungstechnische Rückstellungen!Prämienüberträge!GR,129000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
101,MUKI V.a.G.,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
116,UNIQA Österreich Vers. AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
126,DONAU Versicherung AG VIG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
128,GENERALI Versicherung AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
131,EUROPÄISCHE Vers. AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
145,MERKUR Versicherung AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
171,Allianz Versicherung AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
173,WIENER STÄDTISCHE Vers. AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
176,WÜSTENROT Vers. AG,Versicherungstechnische Rückstellungen!Prämienüberträge!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
101,MUKI V.a.G.,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,21530000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
116,UNIQA Österreich Vers. AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,2874739000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
126,DONAU Versicherung AG VIG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,11616000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
128,GENERALI Versicherung AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,997379000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
131,EUROPÄISCHE Vers. AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
145,MERKUR Versicherung AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,906012000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
171,Allianz Versicherung AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,252105000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
173,WIENER STÄDTISCHE Vers. AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,1278365000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
176,WÜSTENROT Vers. AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!GR,13754000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
101,MUKI V.a.G.,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
116,UNIQA Österreich Vers. AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,634000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
126,DONAU Versicherung AG VIG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
128,GENERALI Versicherung AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
131,EUROPÄISCHE Vers. AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
145,MERKUR Versicherung AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
171,Allianz Versicherung AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
173,WIENER STÄDTISCHE Vers. AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,1439000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
176,WÜSTENROT Vers. AG,Versicherungstechnische Rückstellungen!Deckungsrückstellung!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
101,MUKI V.a.G.,Versicherungstechnische Rückstellungen!Rückstellg. für noch nichtabgewickelte Versich.fälle!GR,1456000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
116,UNIQA Österreich Vers. AG,Versicherungstechnische Rückstellungen!Rückstellg. für noch nichtabgewickelte Versich.fälle!GR,155262000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
126,DONAU Versicherung AG VIG,Versicherungstechnische Rückstellungen!Rückstellg. für noch nichtabgewickelte Versich.fälle!GR,1334000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
128,GENERALI Versicherung AG,Versicherungstechnische Rückstellungen!Rückstellg. für noch nichtabgewickelte Versich.fälle!GR,72456000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
131,EUROPÄISCHE Vers. AG,Versicherungstechnische Rückstellungen!Rückstellg. für noch nichtabgewickelte Versich.fälle!GR,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
145,MERKUR Versicherung AG,Versicherungstechnische Rückstellungen!Rückstellg. für noch nichtabgewickelte Versich.fälle!GR,56322000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
171,Allianz Versicherung AG,Versicherungstechnische Rückstellungen!Rückstellg. für noch nichtabgewickelte Versich.fälle!GR,10542000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
173,WIENER STÄDTISCHE Vers. AG,Versicherungstechnische Rückstellungen!Rückstellg. für noch nichtabgewickelte Versich.fälle!GR,50348000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
176,WÜSTENROT Vers. AG,Versicherungstechnische Rückstellungen!Rückstellg. für noch nichtabgewickelte Versich.fälle!GR,514000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
101,MUKI V.a.G.,Versicherungstechnische Rückstellungen!Rückstellg. für noch nichtabgewickelte Versich.fälle!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
116,UNIQA Österreich Vers. AG,Versicherungstechnische Rückstellungen!Rückstellg. für noch nichtabgewickelte Versich.fälle!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
126,DONAU Versicherung AG VIG,Versicherungstechnische Rückstellungen!Rückstellg. für noch nichtabgewickelte Versich.fälle!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
128,GENERALI Versicherung AG,Versicherungstechnische Rückstellungen!Rückstellg. für noch nichtabgewickelte Versich.fälle!RV-Anteil,5000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
131,EUROPÄISCHE Vers. AG,Versicherungstechnische Rückstellungen!Rückstellg. für noch nichtabgewickelte Versich.fälle!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
145,MERKUR Versicherung AG,Versicherungstechnische Rückstellungen!Rückstellg. für noch nichtabgewickelte Versich.fälle!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
171,Allianz Versicherung AG,Versicherungstechnische Rückstellungen!Rückstellg. für noch nichtabgewickelte Versich.fälle!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
173,WIENER STÄDTISCHE Vers. AG,Versicherungstechnische Rückstellungen!Rückstellg. für noch nichtabgewickelte Versich.fälle!RV-Anteil,78000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
176,WÜSTENROT Vers. AG,Versicherungstechnische Rückstellungen!Rückstellg. für noch nichtabgewickelte Versich.fälle!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
101,MUKI V.a.G.,Versicherungstechnische Rückstellungen!Rückstellg. für erfolgsunabh. Prämienrückerstatt.!GR,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
116,UNIQA Österreich Vers. AG,Versicherungstechnische Rückstellungen!Rückstellg. für erfolgsunabh. Prämienrückerstatt.!GR,11209000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
126,DONAU Versicherung AG VIG,Versicherungstechnische Rückstellungen!Rückstellg. für erfolgsunabh. Prämienrückerstatt.!GR,160000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
128,GENERALI Versicherung AG,Versicherungstechnische Rückstellungen!Rückstellg. für erfolgsunabh. Prämienrückerstatt.!GR,16522000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
131,EUROPÄISCHE Vers. AG,Versicherungstechnische Rückstellungen!Rückstellg. für erfolgsunabh. Prämienrückerstatt.!GR,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
145,MERKUR Versicherung AG,Versicherungstechnische Rückstellungen!Rückstellg. für erfolgsunabh. Prämienrückerstatt.!GR,5750000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
171,Allianz Versicherung AG,Versicherungstechnische Rückstellungen!Rückstellg. für erfolgsunabh. Prämienrückerstatt.!GR,1231000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
173,WIENER STÄDTISCHE Vers. AG,Versicherungstechnische Rückstellungen!Rückstellg. für erfolgsunabh. Prämienrückerstatt.!GR,15360000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
176,WÜSTENROT Vers. AG,Versicherungstechnische Rückstellungen!Rückstellg. für erfolgsunabh. Prämienrückerstatt.!GR,150000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
101,MUKI V.a.G.,Versicherungstechnische Rückstellungen!Rückstellg. für erfolgsunabh. Prämienrückerstatt.!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
116,UNIQA Österreich Vers. AG,Versicherungstechnische Rückstellungen!Rückstellg. für erfolgsunabh. Prämienrückerstatt.!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
126,DONAU Versicherung AG VIG,Versicherungstechnische Rückstellungen!Rückstellg. für erfolgsunabh. Prämienrückerstatt.!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
128,GENERALI Versicherung AG,Versicherungstechnische Rückstellungen!Rückstellg. für erfolgsunabh. Prämienrückerstatt.!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
131,EUROPÄISCHE Vers. AG,Versicherungstechnische Rückstellungen!Rückstellg. für erfolgsunabh. Prämienrückerstatt.!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
145,MERKUR Versicherung AG,Versicherungstechnische Rückstellungen!Rückstellg. für erfolgsunabh. Prämienrückerstatt.!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
171,Allianz Versicherung AG,Versicherungstechnische Rückstellungen!Rückstellg. für erfolgsunabh. Prämienrückerstatt.!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
173,WIENER STÄDTISCHE Vers. AG,Versicherungstechnische Rückstellungen!Rückstellg. für erfolgsunabh. Prämienrückerstatt.!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
176,WÜSTENROT Vers. AG,Versicherungstechnische Rückstellungen!Rückstellg. für erfolgsunabh. Prämienrückerstatt.!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
101,MUKI V.a.G.,Versicherungstechnische Rückstellungen!Rückst. für erfolgsabh. Prämienrückerst./Gewinnbeteil.!GR,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
116,UNIQA Österreich Vers. AG,Versicherungstechnische Rückstellungen!Rückst. für erfolgsabh. Prämienrückerst./Gewinnbeteil.!GR,51522000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
126,DONAU Versicherung AG VIG,Versicherungstechnische Rückstellungen!Rückst. für erfolgsabh. Prämienrückerst./Gewinnbeteil.!GR,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
128,GENERALI Versicherung AG,Versicherungstechnische Rückstellungen!Rückst. für erfolgsabh. Prämienrückerst./Gewinnbeteil.!GR,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
131,EUROPÄISCHE Vers. AG,Versicherungstechnische Rückstellungen!Rückst. für erfolgsabh. Prämienrückerst./Gewinnbeteil.!GR,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
145,MERKUR Versicherung AG,Versicherungstechnische Rückstellungen!Rückst. für erfolgsabh. Prämienrückerst./Gewinnbeteil.!GR,4765000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
171,Allianz Versicherung AG,Versicherungstechnische Rückstellungen!Rückst. für erfolgsabh. Prämienrückerst./Gewinnbeteil.!GR,7032000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
173,WIENER STÄDTISCHE Vers. AG,Versicherungstechnische Rückstellungen!Rückst. für erfolgsabh. Prämienrückerst./Gewinnbeteil.!GR,1240000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
176,WÜSTENROT Vers. AG,Versicherungstechnische Rückstellungen!Rückst. für erfolgsabh. Prämienrückerst./Gewinnbeteil.!GR,19000,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
101,MUKI V.a.G.,Versicherungstechnische Rückstellungen!Rückst. für erfolgsabh. Prämienrückerst./Gewinnbeteil.!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
116,UNIQA Österreich Vers. AG,Versicherungstechnische Rückstellungen!Rückst. für erfolgsabh. Prämienrückerst./Gewinnbeteil.!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
126,DONAU Versicherung AG VIG,Versicherungstechnische Rückstellungen!Rückst. für erfolgsabh. Prämienrückerst./Gewinnbeteil.!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
128,GENERALI Versicherung AG,Versicherungstechnische Rückstellungen!Rückst. für erfolgsabh. Prämienrückerst./Gewinnbeteil.!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
131,EUROPÄISCHE Vers. AG,Versicherungstechnische Rückstellungen!Rückst. für erfolgsabh. Prämienrückerst./Gewinnbeteil.!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
145,MERKUR Versicherung AG,Versicherungstechnische Rückstellungen!Rückst. für erfolgsabh. Prämienrückerst./Gewinnbeteil.!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
171,Allianz Versicherung AG,Versicherungstechnische Rückstellungen!Rückst. für erfolgsabh. Prämienrückerst./Gewinnbeteil.!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
173,WIENER STÄDTISCHE Vers. AG,Versicherungstechnische Rückstellungen!Rückst. für erfolgsabh. Prämienrückerst./Gewinnbeteil.!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
176,WÜSTENROT Vers. AG,Versicherungstechnische Rückstellungen!Rückst. für erfolgsabh. Prämienrückerst./Gewinnbeteil.!RV-Anteil,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
101,MUKI V.a.G.,Versicherungstechnische Rückstellungen!Schwankungsrückstellung,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
116,UNIQA Österreich Vers. AG,Versicherungstechnische Rückstellungen!Schwankungsrückstellung,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
126,DONAU Versicherung AG VIG,Versicherungstechnische Rückstellungen!Schwankungsrückstellung,0,"Tabelle 4:  Bilanz, Passiva (Krankenversicherung)",2017
